sym,minute,avgMid,avgSpread,avgSpreadBps,quoteCount
GOOGL,11:40,175.8124,0.03521608,2.003034,3524
GOOGL,11:45,175.8131,0.03510532,1.996818,3554
GOOGL,11:50,175.804,0.03491792,1.986126,3396
GOOGL,11:55,175.8075,0.03441312,1.957366,3593
GOOGL,12:00,175.8018,0.03495489,1.988383,3539
GOOGL,12:05,175.7894,0.03459868,1.968101,3575
GOOGL,12:10,175.8088,0.03497938,1.989703,3466
GOOGL,12:15,175.8039,0.03529293,2.007536,3525
GOOGL,12:20,175.7946,0.03472193,1.975144,3472
GOOGL,12:25,175.7969,0.03526363,2.005921,3520
GOOGL,12:30,175.8109,0.03501552,1.991705,3551
GOOGL,12:35,175.8025,0.03478498,1.978649,3563
GOOGL,12:40,175.8019,0.03472552,1.975285,3552
GOOGL,12:45,175.7968,0.03486313,1.983139,3519
GOOGL,12:50,175.7987,0.03504531,1.993373,3460
GOOGL,12:55,175.8129,0.03434212,1.95344,3464
GOOGL,13:00,175.8006,0.0345623,1.966019,3566
GOOGL,13:05,175.8008,0.03488112,1.984056,3509
GOOGL,13:10,175.8008,0.03547483,2.01796,3286
GOOGL,13:15,175.7884,0.034781,1.978646,3438
GOOGL,13:20,175.7954,0.03451813,1.963555,3420
GOOGL,13:25,175.7945,0.035097,1.996443,3503
GOOGL,13:30,175.7881,0.03534338,2.010596,3407
GOOGL,13:35,175.8098,0.0351236,1.99775,3468
GOOGL,13:40,175.7946,0.03475305,1.97695,3473
GOOGL,13:45,175.8072,0.03512989,1.99813,3476
GOOGL,13:50,175.8147,0.03512268,1.997742,3374
GOOGL,13:55,175.8025,0.03514354,1.999035,3510
GOOGL,14:00,175.8026,0.03490858,1.98566,3498
GOOGL,14:05,175.8035,0.03490324,1.985335,3413
GOOGL,14:10,175.7987,0.03518393,2.00137,3492
GOOGL,14:15,175.7928,0.03490213,1.985415,3471
GOOGL,14:20,175.8135,0.03496903,1.989016,3528
GOOGL,14:25,175.8098,0.03476294,1.977327,3378
GOOGL,14:30,175.7898,0.03519042,2.001823,3526
GOOGL,14:35,175.7886,0.0347807,1.978582,3452
GOOGL,14:40,175.8019,0.03485898,1.982826,3432
GOOGL,14:45,175.7986,0.03513028,1.998333,3470
GOOGL,14:50,175.8012,0.03499731,1.990761,3469
GOOGL,14:55,175.8152,0.03481017,1.979898,3384
GOOGL,15:00,175.8033,0.03488552,1.984413,3455
GOOGL,15:05,175.7953,0.03467806,1.972739,3494
GOOGL,15:10,175.7825,0.03522678,2.004028,3552
GOOGL,15:15,175.7919,0.03502061,1.992189,3418
GOOGL,15:20,175.798,0.03502518,1.992363,3498
GOOGL,15:25,175.7921,0.03494089,1.98761,3379
GOOGL,15:30,175.796,0.03490043,1.985288,3471
GOOGL,15:35,175.8069,0.03485143,1.982406,3524
GOOGL,15:40,175.8156,0.03487437,1.983625,3445
GOOGL,15:45,175.7879,0.03505763,1.99435,3446
GOOGL,15:50,175.7985,0.03502582,1.992366,3415
GOOGL,15:55,175.8099,0.03526152,2.005676,3405
GOOGL,16:00,175.8145,0.03484201,1.981722,3512
GOOGL,16:05,175.8105,0.0348688,1.98327,3510
GOOGL,16:10,175.8098,0.03520524,2.002495,3572
GOOGL,16:15,175.8146,0.03488825,1.984377,3502
GOOGL,16:20,175.7996,0.0348394,1.98183,3503
GOOGL,16:25,175.7949,0.03480161,1.979641,3527
GOOGL,16:30,175.8098,0.03524855,2.004992,3536
GOOGL,16:35,175.7946,0.03517988,2.001171,3448
GOOGL,16:40,175.789,0.03469586,1.973741,3533
GOOGL,16:45,175.7947,0.03493577,1.987292,3380
GOOGL,16:50,175.8121,0.03443576,1.958711,3474
GOOGL,16:55,175.8022,0.03508867,1.995953,3422
GOOGL,17:00,175.8135,0.03467934,1.972512,3402
GOOGL,17:05,175.7923,0.03492866,1.986988,3453
GOOGL,17:10,175.8025,0.03470356,1.974079,3473
GOOGL,17:15,175.8118,0.03509597,1.9962,3494
GOOGL,17:20,175.792,0.03487446,1.983834,3492
GOOGL,17:25,175.7895,0.03515392,1.999753,3456
GOOGL,17:30,175.8026,0.03518425,2.001381,3471
GOOGL,17:35,175.8145,0.03466328,1.971592,3432
GOOGL,17:40,175.8019,0.03481844,1.98059,3478
GOOGL,17:45,175.802,0.03486853,1.9834,3527
GOOGL,17:50,175.8064,0.03456704,1.966218,3504
GOOGL,17:55,175.7958,0.03500427,1.99123,3400
GOOGL,18:00,175.8017,0.03482784,1.981118,3519
GOOGL,18:05,175.7926,0.03500618,1.991383,3532
GOOGL,18:10,175.8047,0.03500646,1.991241,3406
GOOGL,18:15,175.8117,0.03507453,1.994961,3470
GOOGL,18:20,175.8054,0.03509457,1.996281,3487
GOOGL,18:25,175.7947,0.03544288,2.016177,3493
GOOGL,18:30,175.7991,0.03515212,1.999549,3600
GOOGL,18:35,175.7921,0.03524889,2.005147,3492
GOOGL,18:40,175.7883,0.03538497,2.012952,3385
GOOGL,18:45,175.7974,0.03493395,1.987237,3557
GOOGL,18:50,175.8044,0.03472003,1.974952,3451
GOOGL,18:55,175.8097,0.03517665,2.000877,3381
GOOGL,19:00,175.7853,0.03457205,1.96671,3540
GOOGL,19:05,175.7984,0.03498883,1.990356,3411
GOOGL,19:10,175.8061,0.03515856,1.999849,3569
GOOGL,19:15,175.8046,0.03452889,1.964069,3465
GOOGL,19:20,175.7925,0.0351035,1.996909,3536
GOOGL,19:25,175.7926,0.03461923,1.969336,3532
GOOGL,19:30,175.8018,0.03462297,1.969465,3407
GOOGL,19:35,175.8016,0.03497986,1.989711,3452
GOOGL,19:40,175.7889,0.0352287,2.004029,3482
GOOGL,19:45,175.8011,0.03491232,1.985917,3488
GOOGL,19:50,175.799,0.03467123,1.972226,3458
GOOGL,19:55,175.799,0.03469273,1.973527,3479
GOOGL,20:00,175.8117,0.03497774,1.989505,3546
GOOGL,20:05,175.803,0.03514611,1.999206,3449
GOOGL,20:10,175.7968,0.03513124,1.998397,3523
GOOGL,20:15,175.8012,0.03515456,1.999638,3573
GOOGL,20:20,175.7919,0.03488231,1.984364,3448
GOOGL,20:25,175.7879,0.03491997,1.986442,3523
GOOGL,20:30,175.8114,0.0351045,1.996734,3519
GOOGL,20:35,175.8042,0.03546373,2.017254,3513
GOOGL,20:40,175.8056,0.03527527,2.006491,3398
GOOGL,20:45,175.8017,0.03521755,2.003282,3415
GOOGL,20:50,175.8013,0.03478597,1.978718,3546
GOOGL,20:55,175.81,0.03517066,2.000466,3468
GOOGL,21:00,175.8107,0.03488117,1.984089,3424
GOOGL,21:05,175.794,0.03499009,1.990358,3438
GOOGL,21:10,175.795,0.03513778,1.998773,3474
GOOGL,21:15,175.7996,0.03495211,1.988119,3462
GOOGL,21:20,175.8106,0.03497291,1.989262,3463
GOOGL,21:25,175.7921,0.03449943,1.962531,3514
GOOGL,21:30,175.8,0.03495061,1.988147,3438
GOOGL,21:35,175.7891,0.03534546,2.010651,3463
GOOGL,21:40,175.7986,0.03504143,1.993233,3474
GOOGL,21:45,175.8097,0.03518375,2.001306,3565
GOOGL,21:50,175.7967,0.03490948,1.98583,3518
GOOGL,21:55,175.813,0.03499828,1.990738,3363
GOOGL,22:00,175.8064,0.03494585,1.98775,3373
GOOGL,22:05,175.7976,0.03499859,1.990829,3411
GOOGL,22:10,175.7977,0.03518435,2.001431,3436
GOOGL,22:15,175.8033,0.03487908,1.98398,3567
GOOGL,22:20,175.7917,0.03496487,1.989066,3409
GOOGL,22:25,175.8195,0.03471685,1.974609,3455
GOOGL,22:30,175.8031,0.03465502,1.971231,3509
GOOGL,22:35,175.7924,0.03557655,2.023707,3447
GOOGL,22:40,175.7925,0.03499483,1.990716,3478
GOOGL,22:45,175.8026,0.03486897,1.983485,3383
GOOGL,22:50,175.7801,0.0350704,1.995157,3481
GOOGL,22:55,175.8015,0.03467406,1.972319,3473
GOOGL,23:00,175.8005,0.03470476,1.974093,3412
GOOGL,23:05,175.7887,0.0343256,1.952624,3467
GOOGL,23:10,175.7988,0.03521557,2.003177,3645
GOOGL,23:15,175.787,0.03491716,1.986323,3515
GOOGL,23:20,175.8048,0.03483926,1.981738,3445
GOOGL,23:25,175.7984,0.03533345,2.009886,3389
GOOGL,23:30,175.8091,0.03480767,1.979858,3419
GOOGL,23:35,175.8031,0.03514978,1.999405,3517
GOOGL,23:40,175.7953,0.03491993,1.986405,3530
GOOGL,23:45,175.7942,0.0345309,1.964314,3451
GOOGL,23:50,175.8026,0.0349455,1.987856,3435
GOOGL,23:55,175.7983,0.03513099,1.998378,3448
GS,00:00,480.26,0.03503517,0.7294599,3336
GS,00:05,480.2132,0.03475064,0.7236501,3326
GS,00:10,480.2952,0.03487345,0.7261001,3464
GS,00:15,480.2353,0.03478903,0.7244296,3432
GS,00:20,480.249,0.03494485,0.7276388,3449
GS,00:25,480.2397,0.03522477,0.7334692,3468
GS,00:30,480.2619,0.03486038,0.725876,3423
GS,00:35,480.2297,0.03501689,0.7291494,3536
GS,00:40,480.3018,0.0344476,0.7172207,3396
GS,00:45,480.2672,0.03464491,0.7213625,3423
GS,00:50,480.2575,0.03502156,0.7292209,3443
GS,00:55,480.2609,0.03462031,0.7208728,3553
GS,01:00,480.3193,0.03506334,0.7300215,3455
GS,01:05,480.2929,0.03499517,0.7286439,3394
GS,01:10,480.2645,0.0350379,0.729562,3512
GS,01:15,480.2234,0.03521668,0.7333516,3479
GS,01:20,480.2746,0.03523291,0.7336064,3441
GS,01:25,480.2302,0.03497507,0.7283006,3507
GS,01:30,480.2626,0.03482828,0.7252179,3447
GS,01:35,480.2685,0.03503761,0.7295484,3493
GS,01:40,480.2596,0.03481402,0.7249132,3545
GS,01:45,480.2572,0.0352651,0.7343076,3519
GS,01:50,480.269,0.03512361,0.731327,3489
GS,01:55,480.2678,0.03500431,0.7288732,3415
GS,02:00,480.2471,0.03519384,0.7328406,3437
GS,02:05,480.2544,0.03489366,0.7265601,3509
GS,02:10,480.2782,0.03500616,0.7288905,3475
GS,02:15,480.2471,0.03495595,0.7278718,3523
GS,02:20,480.2325,0.03509865,0.7308607,3540
GS,02:25,480.2801,0.03476523,0.7238838,3487
GS,02:30,480.2373,0.03519517,0.7328644,3426
GS,02:35,480.2331,0.03497029,0.7281952,3431
GS,02:40,480.2661,0.03444817,0.7172887,3458
GS,02:45,480.2116,0.03488069,0.7263721,3449
GS,02:50,480.2359,0.03518828,0.732742,3533
GS,02:55,480.2221,0.03517186,0.7324413,3436
GS,03:00,480.217,0.03514385,0.73185,3440
GS,03:05,480.2649,0.03513799,0.7316612,3464
GS,03:10,480.2224,0.03495991,0.7279949,3479
GS,03:15,480.2275,0.03457496,0.7199693,3444
GS,03:20,480.2466,0.03469189,0.7223743,3499
GS,03:25,480.2669,0.03530775,0.7351905,3601
GS,03:30,480.2587,0.03490753,0.7269011,3466
GS,03:35,480.2009,0.03552176,0.7397319,3408
GS,03:40,480.2499,0.03532404,0.7355451,3469
GS,03:45,480.2543,0.03533202,0.7356753,3359
GS,03:50,480.2456,0.03532515,0.7355631,3452
GS,03:55,480.2197,0.03518218,0.7326141,3450
GS,04:00,480.2675,0.03534766,0.73601,3441
GS,04:05,480.273,0.03472422,0.7230074,3403
GS,04:10,480.2256,0.03516432,0.7322653,3553
GS,04:15,480.2077,0.03528926,0.7348678,3344
GS,04:20,480.2357,0.0348545,0.7257811,3488
GS,04:25,480.2497,0.03501683,0.7291358,3531
GS,04:30,480.2509,0.03516628,0.7322504,3506
GS,04:35,480.2129,0.03547621,0.738755,3496
GS,04:40,480.2379,0.03493365,0.7274502,3518
GS,04:45,480.2592,0.03490056,0.7267163,3503
GS,04:50,480.2335,0.03534744,0.7360348,3347
GS,04:55,480.3397,0.03475242,0.7235313,3469
GS,05:00,480.2498,0.0348992,0.726701,3513
GS,05:05,480.2347,0.03546584,0.7384968,3550
GS,05:10,480.2281,0.03529553,0.7349828,3417
GS,05:15,480.2443,0.03484829,0.7256556,3454
GS,05:20,480.2646,0.03494485,0.7276453,3505
GS,05:25,480.2636,0.03502176,0.729236,3549
GS,05:30,480.2559,0.03512566,0.7314161,3498
GS,05:35,480.2386,0.03475833,0.7237723,3443
GS,05:40,480.2676,0.03494313,0.7275765,3562
GS,05:45,480.2473,0.0345343,0.7191226,3495
GS,05:50,480.2103,0.03508474,0.7306188,3444
GS,05:55,480.2283,0.03491948,0.72714,3537
GS,06:00,480.2435,0.03457587,0.7199697,3445
GS,06:05,480.2776,0.03457734,0.7199454,3395
GS,06:10,480.2808,0.03481803,0.7249704,3409
GS,06:15,480.2578,0.03465188,0.7215389,3511
GS,06:20,480.2736,0.03493046,0.7272942,3430
GS,06:25,480.2481,0.03516282,0.732195,3527
GS,06:30,480.2624,0.03494068,0.7275252,3548
GS,06:35,480.2666,0.0353104,0.7352201,3488
GS,06:40,480.2024,0.03484657,0.7256636,3459
GS,06:45,480.2628,0.03485532,0.7257564,3463
GS,06:50,480.2742,0.03450129,0.718383,3497
GS,06:55,480.248,0.03507397,0.7303419,3505
GS,07:00,480.2324,0.03500944,0.7290043,3567
GS,07:05,480.2171,0.03467796,0.7221184,3449
GS,07:10,480.2863,0.03512488,0.7313276,3523
GS,07:15,480.2927,0.03472969,0.7231051,3371
GS,07:20,480.2228,0.03505223,0.729931,3472
GS,07:25,480.3005,0.03528701,0.7346797,3543
GS,07:30,480.2549,0.03527547,0.7345159,3396
GS,07:35,480.2669,0.03485599,0.7257596,3416
GS,07:40,480.2969,0.0349556,0.7277982,3495
GS,07:45,480.24,0.03484674,0.7256207,3341
GS,07:50,480.2694,0.03500942,0.7289682,3506
GS,07:55,480.2419,0.03497824,0.7283666,3501
GS,08:00,480.2384,0.03490447,0.7268217,3481
GS,08:05,480.2261,0.03470949,0.7227921,3317
GS,08:10,480.2611,0.03475059,0.7235692,3496
GS,08:15,480.2273,0.03532828,0.7356646,3390
GS,08:20,480.252,0.03491073,0.7269267,3465
GS,08:25,480.2394,0.03481864,0.7250598,3414
GS,08:30,480.2286,0.03507919,0.730449,3481
GS,08:35,480.1859,0.03527379,0.7346024,3554
GS,08:40,480.2593,0.03529133,0.7348464,3522
GS,08:45,480.2474,0.03508453,0.7305686,3518
GS,08:50,480.249,0.03536601,0.7364005,3509
GS,08:55,480.2607,0.03502863,0.7293975,3292
GS,09:00,480.2128,0.0343388,0.7150801,3477
GS,09:05,480.2733,0.03520852,0.733116,3464
GS,09:10,480.2637,0.03504265,0.7296656,3534
GS,09:15,480.2705,0.03523338,0.7336194,3381
GS,09:20,480.2507,0.03507129,0.7302628,3429
GS,09:25,480.2531,0.03465409,0.7216001,3591
GS,09:30,480.2408,0.03478461,0.7243215,3511
GS,09:35,480.2455,0.03457841,0.7200168,3489
GS,09:40,480.2744,0.03469887,0.7225076,3396
GS,09:45,480.2336,0.03522828,0.7335756,3459
GS,09:50,480.2488,0.03490882,0.7269055,3420
GS,09:55,480.2464,0.03536064,0.7362982,3509
GS,10:00,480.3009,0.03515199,0.7318821,3398
GS,10:05,480.2239,0.03517764,0.7325113,3464
GS,10:10,480.2608,0.03469756,0.7224814,3427
GS,10:15,480.2025,0.03433285,0.7149793,3481
GS,10:20,480.2431,0.03526972,0.734401,3435
GS,10:25,480.2138,0.03496438,0.7281011,3498
GS,10:30,480.213,0.03438629,0.7160623,3574
GS,10:35,480.2702,0.03493845,0.7274973,3558
GS,10:40,480.2214,0.03445101,0.717414,3415
GS,10:45,480.2281,0.03551818,0.7396381,3519
GS,10:50,480.2027,0.03487801,0.7263363,3438
GS,10:55,480.2613,0.03468796,0.7222766,3482
GS,11:00,480.2506,0.03446377,0.7176262,3448
GS,11:05,480.1997,0.03512187,0.7313672,3482
GS,11:10,480.2743,0.03515191,0.7319149,3553
GS,11:15,480.2583,0.03502498,0.7293219,3593
GS,11:20,480.279,0.03517556,0.7323929,3450
GS,11:25,480.2443,0.03521325,0.733253,3449
GS,11:30,480.2793,0.03503639,0.7295166,3482
GS,11:35,480.2319,0.03467095,0.721964,3475
GS,11:40,480.281,0.03456882,0.7197716,3452
GS,11:45,480.2796,0.03432828,0.7147509,3489
GS,11:50,480.2505,0.03496668,0.7280991,3367
GS,11:55,480.2606,0.03502644,0.7293108,3413
GS,12:00,480.2771,0.03511294,0.7310966,3437
GS,12:05,480.1979,0.03482323,0.7251848,3520
GS,12:10,480.2414,0.03501168,0.7290947,3468
GS,12:15,480.2457,0.03504593,0.7297701,3493
GS,12:20,480.2525,0.03513021,0.7315038,3497
GS,12:25,480.2416,0.03491928,0.7271321,3476
GS,12:30,480.2552,0.03553126,0.739832,3420
GS,12:35,480.2187,0.03458829,0.720239,3459
GS,12:40,480.2603,0.03509095,0.7306958,3471
GS,12:45,480.1687,0.03509541,0.7309076,3465
GS,12:50,480.2434,0.0344463,0.7173154,3431
GS,12:55,480.2363,0.03498226,0.7284373,3510
GS,13:00,480.2525,0.03485248,0.7257138,3554
GS,13:05,480.2485,0.03495731,0.7279351,3576
GS,13:10,480.2475,0.03485168,0.7257173,3562
GS,13:15,480.2969,0.03545258,0.7381473,3413
GS,13:20,480.263,0.03520106,0.7329369,3472
GS,13:25,480.293,0.03477326,0.7240436,3438
GS,13:30,480.2609,0.03443635,0.7170477,3488
GS,13:35,480.2313,0.035101,0.7309176,3441
GS,13:40,480.2187,0.03493737,0.7275439,3495
GS,13:45,480.2689,0.03521621,0.7332644,3463
GS,13:50,480.2739,0.03492456,0.727175,3363
GS,13:55,480.2383,0.03506654,0.7302156,3571
GS,14:00,480.2241,0.03508749,0.7306362,3408
GS,14:05,480.2398,0.03500672,0.72893,3417
GS,14:10,480.2145,0.03482926,0.7252743,3540
GS,14:15,480.2232,0.03472029,0.7230076,3510
GS,14:20,480.2633,0.03491126,0.7269332,3593
GS,14:25,480.2554,0.03513883,0.7316703,3446
GS,14:30,480.2863,0.03499895,0.728721,3479
GS,14:35,480.28,0.03508827,0.7305678,3489
GS,14:40,480.2314,0.03506372,0.7301468,3495
GS,14:45,480.2644,0.03517251,0.7323715,3516
GS,14:50,480.2349,0.03488534,0.7264326,3493
GS,14:55,480.2196,0.03506132,0.7301106,3399
GS,15:00,480.2581,0.03524447,0.7338771,3475
GS,15:05,480.25,0.03506573,0.7301414,3486
GS,15:10,480.2354,0.03507725,0.730409,3490
GS,15:15,480.2613,0.03533777,0.7357892,3354
GS,15:20,480.2464,0.03488809,0.7264323,3465
GS,15:25,480.2674,0.03531402,0.7353042,3481
GS,15:30,480.2637,0.03475199,0.7235745,3408
GS,15:35,480.2424,0.03491709,0.7270467,3475
GS,15:40,480.2469,0.0356245,0.7417855,3592
GS,15:45,480.2549,0.03508117,0.7304818,3369
GS,15:50,480.2155,0.03519325,0.7328573,3425
GS,15:55,480.2376,0.03482648,0.7252156,3442
GS,16:00,480.2334,0.03503913,0.7296569,3411
GS,16:05,480.2776,0.03474693,0.7234903,3507
GS,16:10,480.2255,0.03514352,0.7318334,3550
GS,16:15,480.2447,0.03535405,0.7361823,3524
GS,16:20,480.2687,0.03527729,0.7345475,3377
GS,16:25,480.2676,0.03493919,0.727504,3479
GS,16:30,480.273,0.03487223,0.7261231,3482
GS,16:35,480.2351,0.03495158,0.7277868,3487
GS,16:40,480.2645,0.03497399,0.7282183,3481
GS,16:45,480.2321,0.03503205,0.7294832,3555
GS,16:50,480.2436,0.0346373,0.7212524,3495
GS,16:55,480.2344,0.03478736,0.7243929,3444
GS,17:00,480.2412,0.03483609,0.725419,3430
GS,17:05,480.2564,0.03533336,0.7356997,3479
GS,17:10,480.2458,0.03496001,0.7279628,3515
GS,17:15,480.2497,0.03499278,0.7286384,3513
GS,17:20,480.2493,0.03484533,0.7256008,3272
GS,17:25,480.2725,0.03516664,0.7322242,3555
GS,17:30,480.2419,0.03530535,0.7351495,3460
GS,17:35,480.2652,0.03499276,0.7286156,3516
GS,17:40,480.2682,0.0349794,0.7283386,3399
GS,17:45,480.2763,0.03496878,0.7281214,3533
GS,17:50,480.24,0.03519647,0.7329044,3428
GS,17:55,480.2492,0.03457005,0.7198452,3434
GS,18:00,480.3037,0.03491431,0.7269027,3359
GS,18:05,480.2406,0.0349898,0.7285996,3483
GS,18:10,480.2104,0.03543333,0.7378742,3501
GS,18:15,480.242,0.03527501,0.7345376,3502
GS,18:20,480.2998,0.03511037,0.7310005,3442
GS,18:25,480.2416,0.03511003,0.7311072,3511
GS,18:30,480.2646,0.03518921,0.7326894,3437
GS,18:35,480.233,0.03513578,0.7316268,3432
GS,18:40,480.2352,0.0350728,0.7303209,3419
GS,18:45,480.2047,0.0350023,0.7288941,3479
GS,18:50,480.2516,0.03529063,0.7348266,3380
GS,18:55,480.2882,0.03471124,0.7227467,3438
GS,19:00,480.2548,0.0349991,0.7287373,3439
GS,19:05,480.254,0.0345066,0.7185034,3494
GS,19:10,480.2742,0.0352367,0.7336916,3457
GS,19:15,480.2643,0.03466774,0.721845,3485
GS,19:20,480.219,0.03512232,0.7313897,3474
GS,19:25,480.2665,0.03495616,0.7278571,3370
GS,19:30,480.2621,0.03501044,0.7289933,3384
GS,19:35,480.2179,0.03528549,0.7347912,3484
GS,19:40,480.2298,0.03492625,0.7272772,3426
GS,19:45,480.2431,0.03498653,0.7285311,3451
GS,19:50,480.2134,0.0346072,0.7207044,3511
GS,19:55,480.2334,0.03500738,0.7289718,3569
GS,20:00,480.2632,0.03523326,0.733611,3501
GS,20:05,480.2668,0.03491474,0.7269848,3389
GS,20:10,480.2683,0.03544372,0.7380201,3464
GS,20:15,480.2816,0.03517505,0.7323951,3473
GS,20:20,480.273,0.03502332,0.7292299,3562
GS,20:25,480.2529,0.03509382,0.7307221,3545
GS,20:30,480.2792,0.03487145,0.7260671,3444
GS,20:35,480.2283,0.03520915,0.7331841,3468
GS,20:40,480.281,0.03491747,0.7270398,3436
GS,20:45,480.2651,0.03535391,0.7361505,3473
GS,20:50,480.2188,0.03468584,0.722264,3443
GS,20:55,480.2592,0.03511444,0.7311532,3532
GS,21:00,480.2585,0.03508941,0.7306589,3500
GS,21:05,480.2337,0.0347205,0.7230082,3541
GS,21:10,480.2591,0.03508997,0.7306585,3408
GS,21:15,480.2432,0.03492291,0.7271899,3460
GS,21:20,480.2575,0.03469001,0.7223594,3494
GS,21:25,480.2257,0.03468972,0.7223559,3420
GS,21:30,480.2594,0.03466444,0.7217953,3443
GS,21:35,480.2602,0.03485777,0.7257857,3564
GS,21:40,480.2542,0.0355329,0.7398721,3399
GS,21:45,480.2402,0.03510899,0.7310629,3376
GS,21:50,480.2764,0.03499801,0.7286845,3470
GS,21:55,480.2354,0.03474267,0.723463,3455
GS,22:00,480.2673,0.03509547,0.7307467,3383
GS,22:05,480.224,0.0349223,0.7271982,3435
GS,22:10,480.2957,0.03465131,0.7214607,3511
GS,22:15,480.2111,0.03501824,0.7291862,3520
GS,22:20,480.2684,0.03590164,0.7475341,3389
GS,22:25,480.2498,0.0351602,0.7321268,3479
GS,22:30,480.2539,0.03528638,0.734735,3551
GS,22:35,480.2448,0.03539513,0.7370504,3473
GS,22:40,480.2605,0.03494281,0.7275818,3548
GS,22:45,480.2287,0.03547366,0.7386755,3410
GS,22:50,480.1908,0.03532952,0.7357614,3440
GS,22:55,480.2204,0.03534571,0.7360576,3478
GS,23:00,480.247,0.0350367,0.729557,3494
GS,23:05,480.1948,0.034838,0.7255007,3349
GS,23:10,480.2664,0.03552696,0.739734,3514
GS,23:15,480.2743,0.03491103,0.7269197,3479
GS,23:20,480.2536,0.03495072,0.7277305,3529
GS,23:25,480.2035,0.0347006,0.7226143,3491
GS,23:30,480.2602,0.03513519,0.7315719,3388
GS,23:35,480.2463,0.03480564,0.7247334,3410
GS,23:40,480.2763,0.03506685,0.7301622,3437
GS,23:45,480.2787,0.03505417,0.729868,3462
GS,23:50,480.2505,0.0351872,0.7327029,3484
GS,23:55,480.284,0.03496822,0.728091,3369
JPM,00:00,195.7419,0.03504889,1.790541,3515
JPM,00:05,195.755,0.03506986,1.791518,3565
JPM,00:10,195.7516,0.03486974,1.781333,3497
JPM,00:15,195.7537,0.0349136,1.783567,3523
JPM,00:20,195.7524,0.0346295,1.769055,3547
JPM,00:25,195.7539,0.03534064,1.805379,3503
JPM,00:30,195.7519,0.03480177,1.777852,3486
JPM,00:35,195.7335,0.03491588,1.783871,3510
JPM,00:40,195.7532,0.03498474,1.787224,3411
JPM,00:45,195.7426,0.03502487,1.789318,3583
JPM,00:50,195.7509,0.03492033,1.783886,3444
JPM,00:55,195.7542,0.03498662,1.787279,3538
JPM,01:00,195.7403,0.03503118,1.789716,3574
JPM,01:05,195.7405,0.03474408,1.775026,3489
JPM,01:10,195.7402,0.03501851,1.789013,3578
JPM,01:15,195.7576,0.03521623,1.799044,3551
JPM,01:20,195.7476,0.03550289,1.813722,3481
JPM,01:25,195.7522,0.03444492,1.75966,3492
JPM,01:30,195.7455,0.03480868,1.778231,3574
JPM,01:35,195.7312,0.03484247,1.780156,3496
JPM,01:40,195.7442,0.03489019,1.782417,3591
JPM,01:45,195.7454,0.03475345,1.77542,3510
JPM,01:50,195.7618,0.03469867,1.772509,3368
JPM,01:55,195.7524,0.03500282,1.788062,3537
JPM,02:00,195.7283,0.03502316,1.789475,3465
JPM,02:05,195.7613,0.03552471,1.814726,3509
JPM,02:10,195.7575,0.03511277,1.793715,3542
JPM,02:15,195.7349,0.03491182,1.783626,3439
JPM,02:20,195.7314,0.03493585,1.784946,3483
JPM,02:25,195.7435,0.03486077,1.780942,3413
JPM,02:30,195.7473,0.03472966,1.774159,3492
JPM,02:35,195.7435,0.03526997,1.801809,3453
JPM,02:40,195.7413,0.03487848,1.781946,3402
JPM,02:45,195.7502,0.03475088,1.775224,3430
JPM,02:50,195.7427,0.03480925,1.778323,3465
JPM,02:55,195.7475,0.03544504,1.810765,3477
JPM,03:00,195.7501,0.03532717,1.804704,3449
JPM,03:05,195.7412,0.03478841,1.777273,3430
JPM,03:10,195.7456,0.03496648,1.786357,3526
JPM,03:15,195.7559,0.03472694,1.774006,3421
JPM,03:20,195.7482,0.03550905,1.813945,3524
JPM,03:25,195.7481,0.03509368,1.792843,3406
JPM,03:30,195.7518,0.0349764,1.786785,3454
JPM,03:35,195.7374,0.03561575,1.819566,3494
JPM,03:40,195.7518,0.03491436,1.783575,3410
JPM,03:45,195.7553,0.03540023,1.808415,3534
JPM,03:50,195.7367,0.03496991,1.786602,3463
JPM,03:55,195.7603,0.03494604,1.785146,3406
JPM,04:00,195.7333,0.03506424,1.791419,3541
JPM,04:05,195.7664,0.03438405,1.7564,3459
JPM,04:10,195.7622,0.0350301,1.789417,3461
JPM,04:15,195.7356,0.03559315,1.818458,3431
JPM,04:20,195.7437,0.03465091,1.770182,3519
JPM,04:25,195.7407,0.03506589,1.791478,3518
JPM,04:30,195.7502,0.03508628,1.792427,3461
JPM,04:35,195.7472,0.03521219,1.798838,3420
JPM,04:40,195.7405,0.03502475,1.789331,3355
JPM,04:45,195.7607,0.03476673,1.77604,3520
JPM,04:50,195.7528,0.03504178,1.790124,3455
JPM,04:55,195.7505,0.03487128,1.78142,3518
JPM,05:00,195.7445,0.03467946,1.771663,3512
JPM,05:05,195.7425,0.03500249,1.788202,3593
JPM,05:10,195.7514,0.03464567,1.769917,3354
JPM,05:15,195.7438,0.0347716,1.77647,3343
JPM,05:20,195.7318,0.03507135,1.791803,3471
JPM,05:25,195.7476,0.03546402,1.811766,3501
JPM,05:30,195.7594,0.03492904,1.784327,3487
JPM,05:35,195.7469,0.03534894,1.805855,3545
JPM,05:40,195.7561,0.03487919,1.781738,3522
JPM,05:45,195.7632,0.03514686,1.795396,3482
JPM,05:50,195.7415,0.03479446,1.777605,3502
JPM,05:55,195.7419,0.03444981,1.759974,3568
JPM,06:00,195.7562,0.03437935,1.756303,3524
